yyyymm,Index,Monthly dividend,Index total return,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
187207.0000000000000000000000,5.1000000000000000000000,0.0249666666666666000000,-0.0009811565951917120000,0.2833000000000000000000,0.4175000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0043895667196310800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187208.0000000000000000000000,5.0400000000000000000000,0.0250666666666667000000,-0.0068496732026143100000,0.2867000000000000000000,0.4200000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0052047495772221200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187209.0000000000000000000000,4.9500000000000000000000,0.0249666666666666000000,-0.0129034391534391000000,0.2900000000000000000000,0.4225000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0069943505960915200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187210.0000000000000000000000,4.9700000000000000000000,0.0249666666666667000000,0.0090841750841750300000,0.2933000000000000000000,0.4250000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0075804085478848900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187211.0000000000000000000000,4.9500000000000000000000,0.0250666666666667000000,0.0010194500335345400000,0.2967000000000000000000,0.4275000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0081807617095661800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187212.0000000000000000000000,5.0700000000000000000000,0.0249666666666666000000,0.0292861952861954000000,0.3000000000000000000000,0.4300000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0076023790410333700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187301.0000000000000000000000,5.1100000000000000000000,0.0274666666666666000000,0.0133070348454962000000,0.3025000000000000000000,0.4325000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0064666046170993700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187302.0000000000000000000000,5.1500000000000000000000,0.0275666666666667000000,0.0132224396607958000000,0.3050000000000000000000,0.4350000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0065399193269273600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187303.0000000000000000000000,5.1100000000000000000000,0.0274666666666667000000,-0.0024336569579288500000,0.3075000000000000000000,0.4375000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0070822811876799600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187304.0000000000000000000000,5.0400000000000000000000,0.0274666666666666000000,-0.0083235485975213800000,0.3100000000000000000000,0.4400000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0080197267235535500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187305.0000000000000000000000,5.0500000000000000000000,0.0275666666666667000000,0.0074537037037036800000,0.3125000000000000000000,0.4425000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0056157609422208200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187306.0000000000000000000000,4.9800000000000000000000,0.0274666666666667000000,-0.0084224422442243900000,0.3150000000000000000000,0.4450000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0046687131416585100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187307.0000000000000000000000,4.9700000000000000000000,0.0274666666666666000000,0.0035073627844710600000,0.3175000000000000000000,0.4475000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0043822197087730500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187308.0000000000000000000000,4.9700000000000000000000,0.0275666666666667000000,0.0055466130114019100000,0.3200000000000000000000,0.4500000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0048376323392355000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187309.0000000000000000000000,4.5900000000000000000000,0.0274666666666666000000,-0.0709322602280349000000,0.3225000000000000000000,0.4525000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0101257715633635000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187310.0000000000000000000000,4.1900000000000000000000,0.0274666666666667000000,-0.0811619462599854000000,0.3250000000000000000000,0.4550000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0117461593025727000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187311.0000000000000000000000,4.0400000000000000000000,0.0275666666666667000000,-0.0292203659506762000000,0.3275000000000000000000,0.4575000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0102864677865732000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187312.0000000000000000000000,4.4200000000000000000000,0.0274666666666666000000,0.1008580858085810000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0068477824261749400000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187401.0000000000000000000000,4.6600000000000000000000,0.0274666666666666000000,0.0605128205128205000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0051166537308092100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187402.0000000000000000000000,4.8000000000000000000000,0.0275666666666667000000,0.0359585121602288000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0040588977805856000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187403.0000000000000000000000,4.7300000000000000000000,0.0274666666666667000000,-0.0088611111111111000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0041617842792470700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187404.0000000000000000000000,4.6000000000000000000000,0.0274666666666666000000,-0.0216772374911912000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0042426162455623800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187405.0000000000000000000000,4.4800000000000000000000,0.0275666666666667000000,-0.0200942028985505000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0038089864899037700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187406.0000000000000000000000,4.4600000000000000000000,0.0274666666666667000000,0.0016666666666664800000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0037354712815181500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187407.0000000000000000000000,4.4600000000000000000000,0.0274666666666666000000,0.0061584454409566700000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0037722295612718000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187408.0000000000000000000000,4.4700000000000000000000,0.0275666666666667000000,0.0084230194319880900000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0036472458969396700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187409.0000000000000000000000,4.5400000000000000000000,0.0274666666666666000000,0.0218046234153617000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0042426162455623800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187410.0000000000000000000000,4.5300000000000000000000,0.0274666666666667000000,0.0038472834067546600000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0039192491700642800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187411.0000000000000000000000,4.5700000000000000000000,0.0275666666666667000000,0.0149153789551142000000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0037795810550847300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187412.0000000000000000000000,4.5400000000000000000000,0.0274666666666666000000,-0.0005543398978848920000,0.3300000000000000000000,0.4600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0040588977805856000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187501.0000000000000000000000,4.5400000000000000000000,0.0249666666666666000000,0.0054992657856094400000,0.3275000000000000000000,0.4517000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0035075397839542900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187502.0000000000000000000000,4.5300000000000000000000,0.0250666666666667000000,0.0033186490455212600000,0.3250000000000000000000,0.4433000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0034634180088117100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187503.0000000000000000000000,4.5900000000000000000000,0.0249666666666667000000,0.0187564385577630000000,0.3225000000000000000000,0.4350000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0039854009428603600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187504.0000000000000000000000,4.6500000000000000000000,0.0249666666666666000000,0.0185112563543937000000,0.3200000000000000000000,0.4267000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0036472458969396700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187505.0000000000000000000000,4.4700000000000000000000,0.0250666666666667000000,-0.0333189964157707000000,0.3175000000000000000000,0.4183000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0030000217978864100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187506.0000000000000000000000,4.3800000000000000000000,0.0249666666666667000000,-0.0145488441461595000000,0.3150000000000000000000,0.4100000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0029926645708929500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187507.0000000000000000000000,4.3900000000000000000000,0.0249666666666666000000,0.0079832572298326200000,0.3125000000000000000000,0.4017000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0028160748824612000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187508.0000000000000000000000,4.4100000000000000000000,0.0250666666666667000000,0.0102657555049355000000,0.3100000000000000000000,0.3933000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0032795563217780300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187509.0000000000000000000000,4.3700000000000000000000,0.0249666666666666000000,-0.0034089191232048500000,0.3075000000000000000000,0.3850000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0039780509619809200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187510.0000000000000000000000,4.3000000000000000000000,0.0249666666666667000000,-0.0103051106025934000000,0.3050000000000000000000,0.3767000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0042867036552438900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187511.0000000000000000000000,4.3700000000000000000000,0.0250666666666667000000,0.0221085271317829000000,0.3025000000000000000000,0.3683000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0043454838447823400000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187512.0000000000000000000000,4.3700000000000000000000,0.0249666666666666000000,0.0057131960335621300000,0.3000000000000000000000,0.3600000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0045071115528676700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187601.0000000000000000000000,4.4600000000000000000000,0.0249666666666666000000,0.0263081617086194000000,0.3000000000000000000000,0.3533000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0043822197087730500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187602.0000000000000000000000,4.5200000000000000000000,0.0250666666666667000000,0.0190732436472345000000,0.3000000000000000000000,0.3467000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0035663657893924300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187603.0000000000000000000000,4.5100000000000000000000,0.0249666666666667000000,0.0033112094395280100000,0.3000000000000000000000,0.3400000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0036104830226301700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187604.0000000000000000000000,4.3400000000000000000000,0.0249666666666666000000,-0.0321581670362158000000,0.3000000000000000000000,0.3333000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0036913595621938300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187605.0000000000000000000000,4.1800000000000000000000,0.0250666666666667000000,-0.0310906298003073000000,0.3000000000000000000000,0.3267000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0033604596288942800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187606.0000000000000000000000,4.1500000000000000000000,0.0249666666666667000000,-0.0012041467304623200000,0.3000000000000000000000,0.3200000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0031397988272759400000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187607.0000000000000000000000,4.1000000000000000000000,0.0249666666666666000000,-0.0060321285140563200000,0.3000000000000000000000,0.3133000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0024480795110765200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187608.0000000000000000000000,3.9300000000000000000000,0.0250666666666667000000,-0.0353495934959348000000,0.3000000000000000000000,0.3067000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0022934810635573900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187609.0000000000000000000000,3.6900000000000000000000,0.0249666666666666000000,-0.0547158608990670000000,0.3000000000000000000000,0.3000000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0031397988272759400000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187610.0000000000000000000000,3.6700000000000000000000,0.0249666666666667000000,0.0013459801264679200000,0.3000000000000000000000,0.2933000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0038163377135043300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187611.0000000000000000000000,3.6000000000000000000000,0.0250666666666667000000,-0.0122434150772025000000,0.3000000000000000000000,0.2867000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0036472458969396700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187612.0000000000000000000000,3.5800000000000000000000,0.0249666666666666000000,0.0013796296296295600000,0.3000000000000000000000,0.2800000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0039707009270788600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187701.0000000000000000000000,3.5500000000000000000000,0.0157666666666667000000,-0.0039757914338921500000,0.2908000000000000000000,0.2817000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0037281194634241400000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187702.0000000000000000000000,3.3400000000000000000000,0.0159666666666667000000,-0.0546572769953052000000,0.2817000000000000000000,0.2833000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0029558776239717100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187703.0000000000000000000000,3.1700000000000000000000,0.0157666666666667000000,-0.0461776447105787000000,0.2725000000000000000000,0.2850000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0029117315012631000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187704.0000000000000000000000,2.9400000000000000000000,0.0157666666666666000000,-0.0675814931650894000000,0.2633000000000000000000,0.2867000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0028675834295880900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187705.0000000000000000000000,2.9400000000000000000000,0.0159666666666667000000,0.0054308390022677100000,0.2542000000000000000000,0.2883000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0025879337052180400000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187706.0000000000000000000000,2.7300000000000000000000,0.0157666666666667000000,-0.0660657596371883000000,0.2450000000000000000000,0.2900000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0026320941243429300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187707.0000000000000000000000,2.8500000000000000000000,0.0157666666666667000000,0.0497313797313796000000,0.2358000000000000000000,0.2917000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0026909716497843700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187708.0000000000000000000000,3.0500000000000000000000,0.0159666666666667000000,0.0757777777777775000000,0.2267000000000000000000,0.2933000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0037942838805792000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187709.0000000000000000000000,3.2400000000000000000000,0.0157666666666666000000,0.0674644808743170000000,0.2175000000000000000000,0.2950000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0043381365100386300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187710.0000000000000000000000,3.3100000000000000000000,0.0157666666666667000000,0.0264711934156379000000,0.2083000000000000000000,0.2967000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0049771527666395600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187711.0000000000000000000000,3.2600000000000000000000,0.0159666666666667000000,-0.0102819738167171000000,0.1992000000000000000000,0.2983000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0041985268920956900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187712.0000000000000000000000,3.2500000000000000000000,0.0157666666666667000000,0.0017689161554193000000,0.1900000000000000000000,0.3000000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0037795810550847300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187801.0000000000000000000000,3.2500000000000000000000,0.0149666666666667000000,0.0046051282051282600000,0.1892000000000000000000,0.3008000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0039486504982288300000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187802.0000000000000000000000,3.1800000000000000000000,0.0150666666666667000000,-0.0169025641025640000000,0.1883000000000000000000,0.3017000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0035516596124514900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187803.0000000000000000000000,3.2400000000000000000000,0.0149666666666667000000,0.0235744234800839000000,0.1875000000000000000000,0.3025000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0034119401439066100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187804.0000000000000000000000,3.3300000000000000000000,0.0149666666666666000000,0.0323971193415638000000,0.1867000000000000000000,0.3033000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0035884246493026900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187805.0000000000000000000000,3.3400000000000000000000,0.0150666666666667000000,0.0075275275275275000000,0.1858000000000000000000,0.3042000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0029779499545174600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187806.0000000000000000000000,3.4100000000000000000000,0.0149666666666667000000,0.0254391217564871000000,0.1850000000000000000000,0.3050000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0024480795110765200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187807.0000000000000000000000,3.4800000000000000000000,0.0149666666666667000000,0.0249169110459433000000,0.1842000000000000000000,0.3058000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0022934810635573900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187808.0000000000000000000000,3.4500000000000000000000,0.0150666666666667000000,-0.0042911877394634600000,0.1833000000000000000000,0.3067000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0024480795110765200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187809.0000000000000000000000,3.5200000000000000000000,0.0149666666666666000000,0.0246280193236714000000,0.1825000000000000000000,0.3075000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0030441640231788200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187810.0000000000000000000000,3.4800000000000000000000,0.0149666666666667000000,-0.0071117424242425100000,0.1817000000000000000000,0.3083000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0036545983096232800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187811.0000000000000000000000,3.4700000000000000000000,0.0150666666666666000000,0.0014559386973180800000,0.1808000000000000000000,0.3092000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0034119401439066100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187812.0000000000000000000000,3.4500000000000000000000,0.0149666666666667000000,-0.0014505283381364100000,0.1800000000000000000000,0.3100000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0033678141504435200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187901.0000000000000000000000,3.5800000000000000000000,0.0166666666666667000000,0.0425120772946859000000,0.1817000000000000000000,0.3158000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0028307918809413200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187902.0000000000000000000000,3.7100000000000000000000,0.0166666666666667000000,0.0409683426443201000000,0.1833000000000000000000,0.3217000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0024480795110765200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187903.0000000000000000000000,3.6500000000000000000000,0.0166666666666667000000,-0.0116801437556154000000,0.1850000000000000000000,0.3275000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0033678141504435200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187904.0000000000000000000000,3.7700000000000000000000,0.0166666666666666000000,0.0374429223744293000000,0.1867000000000000000000,0.3333000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0036545983096232800000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187905.0000000000000000000000,3.9400000000000000000000,0.0166666666666667000000,0.0495137046861185000000,0.1883000000000000000000,0.3392000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0029117315012631000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187906.0000000000000000000000,3.9600000000000000000000,0.0166666666666667000000,0.0093062605752960400000,0.1900000000000000000000,0.3450000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0027719225874357000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187907.0000000000000000000000,4.0400000000000000000000,0.0166666666666667000000,0.0244107744107744000000,0.1917000000000000000000,0.3508000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0025143286727502200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187908.0000000000000000000000,4.0700000000000000000000,0.0166666666666667000000,0.0115511551155116000000,0.1933000000000000000000,0.3567000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0037354712815181500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187909.0000000000000000000000,4.2200000000000000000000,0.0166666666666666000000,0.0409500409500407000000,0.1950000000000000000000,0.3625000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0038971976066394600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187910.0000000000000000000000,4.6800000000000000000000,0.0166666666666667000000,0.1129541864139020000000,0.1967000000000000000000,0.3683000000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,0.0040148003261678500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
